study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	2.974412615475364e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.0302961275626421				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	6.444560666863287e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.0302691015790892				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	1.0906179590076365e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.0234546928690013				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	8.923237846426093e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.067537932898344				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	1.2889121333726594e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.0946256901277942				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	2.032515287241504e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.067449133238099				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	2.2308094616065285e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.118281147446044				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	2.6273978103365615e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.162318057217868				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	3.1727067898403916e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.247021350527006				IU/ml	
Frost2015		young_male	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_male_apixaban_vs_Anti-factor Xa activity	5.552236882220675e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_male_Anti-factor Xa activity_vs_apixaban	0.416327554920659				IU/ml	
