study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	3.965883487300501e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.054017219412378				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	5.453089795038172e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.023497162271727				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	1.2889121333726594e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.0641172155515232				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	1.2889121333726594e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.0573375545345742				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	2.2308094616065285e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.216586232191807				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	2.4291036359715343e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.111486043009922				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	2.676971353927813e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.192822670939345				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	3.271853877022895e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.175827188139454				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	3.470148051387922e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.21987954133045				IU/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female_apixaban_vs_Anti-factor Xa activity	3.569295138570447e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female_Anti-factor Xa activity_vs_apixaban	0.331736226400525				IU/ml	
