study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005317519042437432	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	291.3				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005137867247007617	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	291.276				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005137867247007617	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	264.112				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.00048504243743199133	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	207.654				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.00043114907508161045	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	230.565				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.00040959303590859633	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	182.476				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005173797606093579	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	218.146				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005533079434167574	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	197.3				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005497149075081612	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	176.4				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0006072013057671383	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	257.971				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0005928313384113166	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	272.578				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0006251664853101198	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	297.697				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0006539107725788901	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	308.184				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0006395386289445049	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	316.523				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0006072013057671383	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	354.09				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.000650317736670294	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	347.881				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0007293623503808488	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	364.706				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.000776069640914037	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	318.8				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0007976256800870512	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	387.784				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0008479281828073994	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	408.749				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0008766702937976061	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	385.803				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0008838563656147988	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	375.365				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0008335560391730142	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	373.207				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0007940326441784549	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	354.347				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0009700870511425463	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	396.379				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0009916430903155605	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	440.289				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0014299782372143638	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	574.622				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0009090076169749729	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	293.907				ng/ml	
Frost2015		young_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	young_female1_apixaban_vs_Anti-factor Xa activity	0.0007365462459194777	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	young_female1_Anti-factor Xa activity_vs_apixaban	274.865				ng/ml	
