study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_unit	comments
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00019264091403699675	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.35849	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.0001834793253536453	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.39203	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00018043967355821548	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.2914	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00016567980413492928	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.34172	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00016568940152339502	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.26625	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00015860544069640914	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.96436	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00015656513601741023	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.00629	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00014740461371055496	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.03145	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.0001377428073993471	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.9979	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.0001316560609357998	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.85535	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00013061723612622418	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.02306	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00012400574537540805	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	1.00629	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.0001230245266594124	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.72117	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.0001133349945593036	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.90566	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00011079449401523395	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.8805	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00010470454842219804	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.7631	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00010064635473340587	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.67086	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	9.860391730141459e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.72956	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	8.894637649619151e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.66247	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	7.924831338411317e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.91405	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	7.166306855277477e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.55346	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	6.201621327529923e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.40252	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.9967377584330796e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.51153	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.5390859630032654e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.49476	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.235440696409141e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.36897	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	4.9294494015233946e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.42767	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	4.8286615886833515e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.3522	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	4.728193688792166e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.25157	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	4.066298150163222e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.2935	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	3.8112861806311214e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.34382	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	3.659412404787813e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.28512	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	3.353421109902068e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.34382	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	2.6932317736670297e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.25157	IU/ml	
Frost2021a	moderate	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	1.828905331882481e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.20964	IU/ml	
