study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	0.0	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	16.84				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	2.1558215451577805e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	31.496				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	5.7486398258977146e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	35.724				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	5.030032644178455e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	31.535				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	5.389336235038085e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	48.257				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	9.341675734494015e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	44.132				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	9.341675734494015e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	62.938				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	0.00012934494015233948	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	60.898				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	0.00014731011969532098	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	69.28				ng/ml	
Frost2015		elderly_female	1.0	API_20	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	elderly_female1_apixaban_vs_Anti-factor Xa activity	0.0001329379760609358	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	elderly_female1_Anti-factor Xa activity_vs_apixaban	79.709				ng/ml	
