study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_substance	y_tissue	y_method	y_label	y	y_unit	comments
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.00019250333961446267	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	1.31648208892209	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.00016065536063412865	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	1.26883829690494	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.0001564089634367508	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	1.01321814816018	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.0001330537788511726	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	1.04538988665519	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.0001373001760485506	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.901542658569062	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.0001259764501888762	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.885667889967848	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.00012456098445641698	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.701925887434641	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	7.785061528526051e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.590503718619077	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	8.138927961640871e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.470631028547302	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	9.695940267346095e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.654243122990485	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	0.00010474446420198695	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.766022539053619	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	7.36042180878827e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.38281965509402	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	1.840105452197066e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.207560650839531	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	2.760158178295604e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.0796466499951274	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	3.467891044525245e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.255347341755709	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	5.449543069968248e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.438920463771882	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	6.086502649574908e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.414893962521515	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	6.440369082689729e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.470786918255334	IU/ml	
Upreti2013		low	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_antiXa_low	4.812583490361567e-05	mole/meter^3	Anti-factor Xa activity		plasma	coagulation assay	antiXa_vs_apixaban_low	0.319138709363125	IU/ml	
