study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	6.972037297492493e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	12.5786163522012				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	1.6473194448558085e-06	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	53.4591194968553				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	7.868372877781675e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	53.4591194968553				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	0.00010964364422672362	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	58.1761006289308				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	6.371250205839218e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	67.6100628930817				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	3.314019118474538e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	75.4716981132075				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	7.170684642313341e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	77.0440251572327				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	7.926513564070708e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	72.3270440251572				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	0.00014835565118083438	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	64.4654088050314				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	0.00013304527045805722	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	67.6100628930817				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	0.00015654379783320565	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	80.188679245283				sec	
Frost2021		group3	6.0	IV2_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV2_5_apixaban_plasma_vs_PT	0.00018716455927875994	mole/meter^3	prothrombin time	plasma	coagulation assay	IV2_5_PT_vs_apixaban	73.8993710691824				sec	
