study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	1.50196772913326e-06	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	48.7421383647798				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	1.719995302717058e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	58.1761006289308				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	1.938022876300908e-06	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	62.8930817610063				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	1.739375531480072e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	64.4654088050314				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	5.5911959981281175e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	64.4654088050314				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	6.33248974831321e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	55.0314465408804				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	2.27717687965358e-06	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	73.8993710691824				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	3.318864175665289e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	77.0440251572327				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	6.400320548983743e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	77.0440251572327				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	7.156149470741089e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	72.3270440251572				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	3.289793832520784e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	67.6100628930817				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	9.78701552531963e-06	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	67.6100628930817				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00011027350166152145	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	78.6163522012578				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00011788024145100261	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	75.4716981132075				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00017166037626835254	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	70.754716981132				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00015664069897702068	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	83.3333333333333				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00016444124105413166	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	86.4779874213836				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00012582613524383634	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	83.3333333333333				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	9.530227494209684e-05	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	92.7672955974842				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00011080645795250426	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	95.9119496855346				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00014220242854857888	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	114.779874213836				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00023445231746050055	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	108.490566037735				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.00022650642366766702	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	100.62893081761				sec	
Frost2021		group5	6.0	IV5	NR	NR	concentration	apixaban	plasma	LC/MS	IV5_apixaban_plasma_vs_PT	0.0002186089804467421	mole/meter^3	prothrombin time	plasma	coagulation assay	IV5_PT_vs_apixaban	94.3396226415094				sec	
