study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_unit	comments
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0002134875516866159	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.45073	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00020941014145810666	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.50943	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00020485175190424374	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.3501	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0001992204134929271	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.62683	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00019720145810663765	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.50105	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00018906480957562569	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.47589	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00018300043525571274	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.15723	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00015147240478781282	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.04822	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0001428206093579978	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.07338	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0001367189336235038	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.04822	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.000136227247007617	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.91405	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00013009997823721438	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.09015	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00012603751904243743	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.03145	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	9.249371055495104e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.77149	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	8.893784548422199e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.72956	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	7.266670293797605e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.66247	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	6.454711643090316e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.50314	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	5.285780195865071e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.4109	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	4.929662676822634e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.4109	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	4.523096844396083e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.37736	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	4.523843307943417e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.31866	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	3.4553819368879216e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.32704	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	3.150670293797606e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.28512	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	2.6424635473340588e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.24319	IU/ml	
Frost2021a	mild	1.0	API5	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	1.7776060935799786e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.24319	IU/ml	
