study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.00039221240060877046	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	2.16304347826087				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.00038201952629872687	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.94565217391304				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0003445438704902329	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.85869565217391				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.000332792741738592	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.65217391304347				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.00032655730055938413	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.68478260869565				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0003179517616447465	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.58695652173913				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0003047053871847595	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.67391304347826				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0003046544955155952	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.44565217391304				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0003007891520718193	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.60869565217391				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0002897892812935756	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.27173913043478				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.000278893617266481	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.40217391304347				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0002703268529569228	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.47826086956521				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0002656157384398694	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.34782608695652				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0002546837232205136	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.31521739130434				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.00024220557062364743	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.34782608695652				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.00022423354116970405	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.2391304347826				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.00022191918192907294	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.35869565217391				IU/ml	period 1
Wang2016		esrd	1.0	API5, DIALYSIS_PRE	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_esrd_P2	0.0002203245762952144	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_esrd_P2	1.20652173913043				IU/ml	period 1
