study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.0003470012110870903	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	2.38043478260869				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.00033839082534681833	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	2.26086956521739				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.0003266687775489859	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	2.18478260869565				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.00026650270753104244	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.82608695652173				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.000255495566514346	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.45652173913043				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.0002446217132026093	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.68478260869565				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.00024378321236778457	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.42391304347826				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.00018992770932638848	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.3695652173913				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.0001844677602487541	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.38043478260869				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.00021642530507199565	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.21739130434782				IU/ml	
Wang2016		healthy	1.0	API5	NR	NR	concentration	apixaban	plasma	LC MS/MS	apixaban_vs_xa_healthy	0.00021332818349134017	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_healthy	1.32608695652173				IU/ml	
