study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_unit	comments
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00048340968443960825	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	3.20028	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0004721893362350381	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	3.20004	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0004590989336235039	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.97125	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0004104774537540805	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.71429	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00040112718171926007	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.68667	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00039551699673558214	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.5403	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00035905090315560393	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.4207	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0003394152992383025	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.49342	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00032632489662676824	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.2372	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00031510457018498367	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.26439	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0003141695321001088	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.20952	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00030668931447225246	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.41046	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00030107912948857453	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.21839	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00029640400435255716	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.23657	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00028985880304679	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.06276	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00028144354733405875	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.17227	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0002805085092491839	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.026	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00027583338411316647	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	2.0259	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00024123732317736673	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.97947	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00023282206746463548	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.71421	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00022440681175190424	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.68661	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00022347177366702938	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.52206	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00020664126224156692	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.4303	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00020103109902067464	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.51245	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00019355088139281826	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.43917	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00019074578890097932	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.22887	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00017952544069640915	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.42973	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00015053956474428727	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.33771	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00014305934711643094	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.99935	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00013370905331882484	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.92603	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.0001309039825897715	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.99909	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00012435878128400435	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.14521	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00010004803046789989	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	1.20868	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	0.00010098306855277475	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.73338	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	9.53729053318825e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.83381	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	9.443786724700762e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.91606	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	8.789266594124048e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.9342	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	9.724295973884658e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.61447	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	8.22825027203482e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.76955	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	6.825706202393907e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.76012	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	7.199719260065288e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.67793	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	5.5166681175190425e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.62273	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	6.171188248095756e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.37607	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	4.4881371055495106e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.24774	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	4.581638737758433e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.33917	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	3.459606093579978e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.26581	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	3.179096844396083e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.26575	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	2.3375712731229598e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.25643	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	2.431072905331883e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.18333	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	2.8050859630032644e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.07372	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	1.683051142546246e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.12832	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	5.610163220892274e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.11895	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	4.6751468988030465e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.09151	IU/ml	
Chang2016	mild	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_mild	-2.8050924918389552e-06	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_mild	0.00908	IU/ml	
