study	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_unit	comments
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	0.00010285312295973885	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.58717	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	9.911301414581067e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.70592	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	8.882770402611534e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.76969	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	7.573730141458108e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.44035	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	6.919210010881392e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.77842	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	6.451695321001089e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.62293	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.890678998911861e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.63195	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.9841806311207836e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.35775	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.890678998911861e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.2846	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	5.5166681175190425e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.55875	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	4.955649619151251e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.30269	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	3.646611534276388e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.15616	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	2.8050859630032644e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.1834	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	2.431072905331883e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.0645	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	1.1220348204570186e-05	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	0.06422	IU/ml	
Chang2016	moderate	1.0	API10	NR	NR	concentration	apixaban	plasma	HPLC MS/MS	apixaban_vs_xa_moderate	9.35038084874864e-07	mole/meter^3	Anti-factor Xa activity	plasma	coagulation assay	xa_vs_apixaban_moderate	-0.03654	IU/ml	
