study	individual	group	count	intervention	time	time_unit	x_measurement_type	x_substance	x_tissue	x_method	x_label	x	x_unit	y_measurement_type	y_tissue	y_method	y_label	y	y_mean_pm	y_sd	y_se	y_unit	comments
Frost2021	NA	group1	6.0	IV0_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV0_5_apixaban_plasma_vs_PT	14.8494462069349	ng/ml	prothrombin time	plasma	coagulation assay	IV0_5_PT_vs_apixaban	48.7421383647798	NA	NA	NA	sec	NA
Frost2021	NA	group1	6.0	IV0_5	NR	NR	concentration	apixaban	plasma	LC/MS	IV0_5_apixaban_plasma_vs_PT	21.840040073468	ng/ml	prothrombin time	plasma	coagulation assay	IV0_5_PT_vs_apixaban	42.4528301886792	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	1.00183670061781	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	70.754716981132	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	36.3555407135303	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	67.6100628930817	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	29.4317359603718	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	78.6163522012578	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	47.1531140424111	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	80.188679245283	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	50.7374631268436	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	83.3333333333333	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	57.9061612957088	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	89.6226415094339	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	75.2045416597094	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	61.3207547169811	NA	NA	NA	sec	NA
Frost2021	NA	group2	6.0	IV1_25	NR	NR	concentration	apixaban	plasma	LC/MS	IV1_25_apixaban_plasma_vs_PT	82.7517114710302	ng/ml	prothrombin time	plasma	coagulation assay	IV1_25_PT_vs_apixaban	94.3396226415094	NA	NA	NA	sec	NA
